x,y,dx,dy,speed,dt
1120,775,-18.0,1.0,2027.562563602246,0.00889134407043457
1112,775,-8.0,0.0,909.8273318872017,0.008792877197265625
1105,775,-7.0,0.0,866.1571230492374,0.008081674575805664
1099,775,-6.0,0.0,734.232647702407,0.008171796798706055
1089,775,-10.0,0.0,1210.3026980233733,0.008262395858764648
1085,775,-4.0,0.0,472.33153153153154,0.0084686279296875
1075,775,-10.0,0.0,1226.189557387593,0.008155345916748047
1065,775,-10.0,0.0,1224.185394898138,0.008168697357177734
1057,775,-8.0,0.0,936.3330728875991,0.008543968200683594
1051,775,-6.0,0.0,724.7386245824214,0.008278846740722656
1039,775,-12.0,0.0,1424.937659249193,0.00842142105102539
1027,774,-12.0,-1.0,1466.325290564593,0.008212089538574219
1013,773,-14.0,-1.0,1674.0086441903036,0.008384466171264648
1000,770,-13.0,-3.0,1607.2781178429843,0.00830078125
985,763,-15.0,-7.0,2001.155384898884,0.00827169418334961
975,760,-10.0,-3.0,1292.1924973899186,0.00807952880859375
963,759,-12.0,-1.0,1446.3375804182945,0.008325576782226562
946,752,-17.0,-7.0,2183.838595856822,0.008418560028076172
934,747,-12.0,-5.0,1578.4949772747011,0.008235692977905273
903,736,-31.0,-11.0,3873.939024083296,0.008491039276123047
890,731,-13.0,-5.0,1738.3251901254637,0.008012533187866211
876,728,-14.0,-3.0,1445.3607585497668,0.00990605354309082
865,723,-11.0,-5.0,1420.8008987729636,0.008504390716552734
854,720,-11.0,-3.0,1338.2516709654442,0.008519887924194336
844,716,-10.0,-4.0,1315.14852200783,0.00818943977355957
836,710,-8.0,-6.0,1201.462045259238,0.008323192596435547
826,706,-10.0,-4.0,1274.9502309338156,0.008447647094726562
818,700,-8.0,-6.0,1170.8737647255875,0.008540630340576172
806,692,-12.0,-8.0,1689.5542984536169,0.008536100387573242
791,675,-15.0,-17.0,2600.756194996459,0.00871729850769043
783,666,-8.0,-9.0,1419.4285961499309,0.008483409881591797
776,660,-7.0,-6.0,1101.5402989716958,0.008369684219360352
770,655,-6.0,-5.0,936.1996358107508,0.008342504501342773
761,649,-9.0,-6.0,1271.7122469698988,0.008505582809448242
756,643,-5.0,-6.0,916.8363128086756,0.008518695831298828
752,640,-4.0,-3.0,619.8723102388271,0.008066177368164062
745,634,-7.0,-6.0,1107.1224288651335,0.008327484130859375
743,631,-2.0,-3.0,424.61822650242067,0.008491277694702148
739,626,-4.0,-5.0,738.8755805425758,0.008666038513183594
732,618,-7.0,-8.0,1247.0928368465036,0.008523941040039062
730,615,-2.0,-3.0,426.9317976648329,0.008445262908935547
726,607,-4.0,-8.0,1067.768983013523,0.008376598358154297
720,602,-6.0,-5.0,959.7890907577856,0.00813746452331543
717,595,-3.0,-7.0,940.7134998532636,0.008095741271972656
714,590,-3.0,-5.0,703.7923699671144,0.008285045623779297
708,584,-6.0,-6.0,1012.0528240088247,0.008384227752685547
704,575,-4.0,-9.0,1175.0562842697939,0.00838160514831543
701,569,-3.0,-6.0,797.4900537654215,0.008411645889282227
698,562,-3.0,-7.0,895.6864986405354,0.008502721786499023
692,553,-6.0,-9.0,1334.7160839825583,0.008104085922241211
692,550,0.0,-3.0,369.60733168840324,0.008116722106933594
686,543,-6.0,-7.0,1134.6372522931072,0.008125543594360352
680,529,-6.0,-14.0,1737.2055799329662,0.008767843246459961
680,529,0.0,0.0,0.0,0.008427143096923828
675,516,-5.0,-13.0,1693.87035473764,0.008222818374633789
673,509,-2.0,-7.0,882.8459834344937,0.008246183395385742
671,507,-2.0,-2.0,324.58571241433265,0.008713960647583008
669,505,-2.0,-2.0,331.3118441374995,0.008537054061889648
666,500,-3.0,-5.0,705.7827789552472,0.008261680603027344
663,493,-3.0,-7.0,940.1874201918297,0.008100271224975586
658,482,-5.0,-11.0,1464.104233980402,0.008252859115600586
656,478,-2.0,-4.0,533.5200445019216,0.008382320404052734
651,469,-5.0,-9.0,1207.1057942321893,0.008529186248779297
648,460,-3.0,-9.0,1147.4324216351756,0.008267879486083984
644,451,-4.0,-9.0,1195.701738841745,0.008236885070800781
638,444,-6.0,-7.0,1112.633353342005,0.008286237716674805
637,439,-1.0,-5.0,602.480081749402,0.008463382720947266
636,433,-1.0,-6.0,716.2134414653849,0.00849294662475586
635,428,-1.0,-5.0,616.1755723858444,0.008275270462036133
633,420,-2.0,-8.0,968.6368733273955,0.008513212203979492
633,412,0.0,-8.0,974.003831640058,0.008213520050048828
632,407,-1.0,-5.0,625.3644241627027,0.008153676986694336
632,397,0.0,-10.0,1178.042916526233,0.008488655090332031
631,384,-1.0,-13.0,1559.5458121799516,0.00836038589477539
629,374,-2.0,-10.0,1234.235799973469,0.00826263427734375
627,372,-2.0,-2.0,333.6975950896302,0.008476018905639648
627,366,0.0,-6.0,723.2182084662471,0.00829625129699707
627,361,0.0,-5.0,599.9576598483765,0.008333921432495117
627,358,0.0,-3.0,365.2514368650218,0.008213520050048828
627,350,0.0,-8.0,984.4339738888074,0.008126497268676758
626,350,-1.0,0.0,120.59875212053251,0.008291959762573242
626,344,0.0,-6.0,740.5851505252936,0.008101701736450195
626,340,0.0,-4.0,486.7758370568096,0.008217334747314453
626,335,0.0,-5.0,586.4355023629093,0.008526086807250977
626,332,0.0,-3.0,362.2441271303547,0.008281707763671875
626,329,0.0,-3.0,372.5289990230038,0.008053064346313477
625,324,-1.0,-5.0,628.8027149811911,0.008109092712402344
625,321,0.0,-3.0,360.91418081688846,0.008312225341796875
625,318,0.0,-3.0,372.5841525524103,0.008051872253417969
625,315,0.0,-3.0,355.31900714426905,0.008443117141723633
625,313,0.0,-2.0,238.79438640439523,0.008375406265258789
625,311,0.0,-2.0,239.6197440585009,0.0083465576171875
625,306,0.0,-5.0,605.9381681594915,0.008251667022705078
624,305,-1.0,-1.0,168.3069432657754,0.008402585983276367
624,303,0.0,-2.0,235.25837843901618,0.008501291275024414
624,301,0.0,-2.0,237.8599824198259,0.008408308029174805
624,298,0.0,-3.0,374.41342577439224,0.008012533187866211
624,296,0.0,-2.0,237.5770483446147,0.00841832160949707
624,294,0.0,-2.0,243.1621543277871,0.008224964141845703
624,293,0.0,-1.0,124.25726559028293,0.008047819137573242
624,291,0.0,-2.0,243.4020427112349,0.00821685791015625
624,289,0.0,-2.0,231.70390012153354,0.008631706237792969
624,287,0.0,-2.0,235.56227008508606,0.008490324020385742
624,287,0.0,0.0,0.0,0.00832676887512207
624,285,0.0,-2.0,240.9688613121912,0.008299827575683594
624,283,0.0,-2.0,246.08683407650787,0.008127212524414062
624,281,0.0,-2.0,246.86898175397292,0.008101463317871094
624,278,0.0,-3.0,369.1085948958639,0.008127689361572266
624,277,0.0,-1.0,123.41633073414742,0.008102655410766602
624,275,0.0,-2.0,225.615448750706,0.008864641189575195
624,274,0.0,-1.0,121.6163303177917,0.008222579956054688
624,272,0.0,-2.0,240.98962911890604,0.008299112319946289
624,272,0.0,0.0,0.0,0.00838470458984375
624,271,0.0,-1.0,118.78852417230735,0.00841832160949707
624,270,0.0,-1.0,118.87269017118241,0.008412361145019531
624,269,0.0,-1.0,122.55446470313231,0.008159637451171875
624,269,0.0,0.0,0.0,0.008407831192016602
624,268,0.0,-1.0,120.61609248288951,0.008290767669677734
624,267,0.0,-1.0,119.44819730022213,0.008371829986572266
624,266,0.0,-1.0,118.69775865972379,0.008424758911132812
624,266,0.0,0.0,0.0,0.008183717727661133
624,266,0.0,0.0,0.0,0.008148670196533203
624,266,0.0,0.0,0.0,0.008268117904663086
624,266,0.0,0.0,0.0,0.008522510528564453
624,266,0.0,0.0,0.0,0.008527755737304688
624,266,0.0,0.0,0.0,0.0082855224609375
624,266,0.0,0.0,0.0,0.008528947830200195
624,266,0.0,0.0,0.0,0.008994579315185547
624,266,0.0,0.0,0.0,0.008080482482910156
624,266,0.0,0.0,0.0,0.00852346420288086
624,266,0.0,0.0,0.0,0.00822138786315918
624,266,0.0,0.0,0.0,0.008136272430419922
624,266,0.0,0.0,0.0,0.008339643478393555
624,266,0.0,0.0,0.0,0.008308172225952148
624,266,0.0,0.0,0.0,0.008239507675170898
624,266,0.0,0.0,0.0,0.008437156677246094
624,266,0.0,0.0,0.0,0.008532285690307617
624,266,0.0,0.0,0.0,0.008167028427124023
624,266,0.0,0.0,0.0,0.01056528091430664
624,266,0.0,0.0,0.0,0.006498575210571289
624,266,0.0,0.0,0.0,0.00808858871459961
624,266,0.0,0.0,0.0,0.008075952529907227
624,266,0.0,0.0,0.0,0.009349584579467773
624,266,0.0,0.0,0.0,0.00847315788269043
624,266,0.0,0.0,0.0,0.008512735366821289
624,268,0.0,2.0,245.5034680558401,0.008146524429321289
624,274,0.0,6.0,729.0215527230591,0.008230209350585938
624,279,0.0,5.0,604.0706282224846,0.008277177810668945
624,285,0.0,6.0,717.5679051067834,0.008361577987670898
624,291,0.0,6.0,737.4600439560439,0.00813603401184082
624,299,0.0,8.0,949.2059971711457,0.008428096771240234
624,307,0.0,8.0,864.5152912683894,0.009253740310668945
624,317,0.0,10.0,1397.635454848384,0.007154941558837891
624,329,0.0,12.0,1425.6237926639287,0.008417367935180664
624,339,0.0,10.0,1207.3413932066783,0.008282661437988281
625,351,1.0,12.0,1481.8128244398206,0.008126258850097656
626,362,1.0,11.0,1372.3443893546003,0.008048534393310547
628,370,2.0,8.0,1017.0587477843183,0.008107900619506836
631,381,3.0,11.0,1418.4737338182995,0.008038043975830078
631,391,0.0,10.0,1231.6264865658493,0.008119344711303711
636,403,5.0,12.0,1558.4632006173722,0.008341550827026367
639,414,3.0,11.0,1335.8218844120152,0.008535385131835938
641,423,2.0,9.0,1083.849212270906,0.008506298065185547
650,437,9.0,14.0,2045.6901585479452,0.008135795593261719
653,450,3.0,13.0,1612.2329929073537,0.008275270462036133
657,461,4.0,11.0,1403.8624436468679,0.00833749771118164
660,473,3.0,12.0,1508.9926195820938,0.00819706916809082
663,480,3.0,7.0,945.7267764394071,0.008052825927734375
666,488,3.0,8.0,1031.404492301059,0.008283853530883789
669,491,3.0,3.0,525.388981533722,0.008075237274169922
673,494,4.0,3.0,586.7308284139551,0.008521795272827148
676,498,3.0,4.0,618.9210246724117,0.008078575134277344
679,501,3.0,3.0,524.6764006530005,0.008086204528808594
681,507,2.0,6.0,782.9262640431424,0.00807809829711914
684,512,3.0,5.0,717.0605698641693,0.008131742477416992
688,517,4.0,5.0,765.5611185987158,0.008363962173461914
691,523,3.0,6.0,807.538217866306,0.00830698013305664
697,532,6.0,9.0,1338.1410574165627,0.008083343505859375
701,535,4.0,3.0,617.7360157883885,0.008094072341918945
705,542,4.0,7.0,989.3376220807372,0.008149147033691406
709,547,4.0,5.0,755.2913437640348,0.00847768783569336
715,555,6.0,8.0,1238.0978244826874,0.008076906204223633
718,558,3.0,3.0,524.4444550572387,0.008089780807495117
722,565,4.0,7.0,995.5122445454427,0.008098602294921875
726,568,4.0,3.0,601.0581525321717,0.008318662643432617
728,573,2.0,5.0,625.5059067079335,0.008609294891357422
738,583,10.0,10.0,1569.8818551544894,0.009008407592773438
741,588,3.0,5.0,713.2545380838527,0.008175134658813477
743,591,2.0,3.0,424.18945154087436,0.008499860763549805
743,591,0.0,0.0,0.0,0.008418560028076172
753,602,10.0,11.0,1746.4305971809931,0.008512258529663086
760,606,7.0,4.0,962.8576287790319,0.008373260498046875
769,613,9.0,7.0,1344.9510212321102,0.008477449417114258
778,618,9.0,5.0,1263.5106265284355,0.008148431777954102
789,622,11.0,4.0,1396.3953026234028,0.008382081985473633
800,629,11.0,7.0,1546.3603407295966,0.008431673049926758
800,629,0.0,0.0,0.0,0.008149862289428711
821,636,21.0,7.0,2596.1154509991925,0.00852656364440918
831,639,10.0,3.0,1276.5222525521676,0.0081787109375
842,644,11.0,5.0,1421.5581066234217,0.008499860763549805
847,644,5.0,0.0,592.0645944496202,0.008445024490356445
852,648,5.0,4.0,795.6347089782713,0.008047819137573242
860,649,8.0,1.0,976.5662610887341,0.008255720138549805
865,653,5.0,4.0,756.0567986476422,0.008469104766845703
867,655,2.0,2.0,330.5456451109347,0.008556842803955078
874,656,7.0,1.0,874.5896024174637,0.008085012435913086
878,659,4.0,3.0,617.9362366668631,0.008091449737548828
882,660,4.0,1.0,498.0289833530312,0.008278846740722656
887,662,5.0,2.0,663.0953906356891,0.008121252059936523
891,663,4.0,1.0,502.7781840315925,0.008200645446777344
896,665,5.0,2.0,662.4341816354365,0.008129358291625977
902,665,6.0,0.0,706.2108601094429,0.00849604606628418
907,667,5.0,2.0,632.1583624747685,0.008518695831298828
912,668,5.0,1.0,598.4843414562829,0.008519887924194336
915,668,3.0,0.0,357.90630599880535,0.008382081985473633
924,674,9.0,6.0,1342.139289727277,0.008059263229370117
935,674,11.0,0.0,1284.9480309697544,0.008560657501220703
943,675,8.0,1.0,958.4094301142079,0.00841212272644043
952,676,9.0,1.0,1110.0697970606552,0.008157491683959961
960,678,8.0,2.0,994.9691282406453,0.008287906646728516
970,678,10.0,0.0,1213.5242889795445,0.008240461349487305
978,678,8.0,0.0,955.0687957191245,0.008376359939575195
991,679,13.0,1.0,1540.8704587050854,0.008461713790893555
999,679,8.0,0.0,955.6400091136933,0.008371353149414062
1017,679,18.0,0.0,2170.777538169585,0.008291959762573242
1031,679,14.0,0.0,1653.9519477227277,0.008464574813842773
1047,679,16.0,0.0,1937.2669380214197,0.008259057998657227
1063,679,16.0,0.0,1893.8581628333568,0.008448362350463867
1077,679,14.0,0.0,1704.853119646953,0.008211851119995117
1094,679,17.0,0.0,2083.1215635864323,0.008160829544067383
1110,679,16.0,0.0,1764.2584783637415,0.009068965911865234
1130,679,20.0,0.0,2386.3135436520356,0.008381128311157227
1162,679,32.0,0.0,3892.6255220417634,0.008220672607421875
1176,679,14.0,0.0,1675.3282738944365,0.008356571197509766
1188,679,12.0,0.0,1428.5776566757493,0.00839996337890625
1198,679,10.0,0.0,1213.699866890445,0.008239269256591797
1208,679,10.0,0.0,1234.9991166597963,0.008097171783447266
1211,679,3.0,0.0,359.35776095958875,0.008348226547241211
1219,679,8.0,0.0,933.9354264083723,0.008565902709960938
1226,679,7.0,0.0,815.5817661601711,0.008582830429077148
1234,679,8.0,0.0,944.9557013714833,0.008466005325317383
1244,678,10.0,-1.0,1180.6356193364657,0.008512258529663086
1255,675,11.0,-3.0,1404.8065173006917,0.00811624526977539
1285,670,30.0,-5.0,3688.655583940078,0.008245229721069336
1297,667,12.0,-3.0,1507.4580210905383,0.008205413818359375
1312,664,15.0,-3.0,1849.2193286206139,0.008272171020507812
1328,655,16.0,-9.0,2214.6629359030267,0.008289098739624023
1339,652,11.0,-3.0,1407.2869007695294,0.008101940155029297
1349,649,10.0,-3.0,904.841809103204,0.011538267135620117
1381,637,32.0,-12.0,1368.7584395470199,0.024968624114990234
1393,630,12.0,-7.0,1206.800045454504,0.011511802673339844
1400,628,7.0,-2.0,860.5285207149373,0.008460044860839844
1409,620,9.0,-8.0,682.921038295836,0.017632484436035156
1413,616,4.0,-4.0,676.1631919653146,0.008366107940673828
1416,613,3.0,-3.0,494.8533037971959,0.008573532104492188
1423,605,7.0,-8.0,1268.4873852154028,0.00838017463684082
1427,597,4.0,-8.0,1129.3914396001178,0.007919549942016602
1430,594,3.0,-3.0,473.19376707299807,0.00896596908569336
1432,588,2.0,-6.0,766.391462118561,0.008252382278442383
1433,583,1.0,-5.0,604.3528298276328,0.008437156677246094
1434,582,1.0,-1.0,172.78303529029193,0.00818490982055664
1436,577,2.0,-5.0,632.9200630824523,0.008508443832397461
1440,573,4.0,-4.0,664.0516766320428,0.008518695831298828
1444,566,4.0,-7.0,946.6312054957616,0.008516788482666016
1448,561,4.0,-5.0,781.3525428127996,0.008194923400878906
1452,554,4.0,-7.0,946.9493117535592,0.008513927459716797
1456,549,4.0,-5.0,788.7647097289655,0.008117914199829102
1459,542,3.0,-7.0,884.8439778675184,0.008606910705566406
1463,537,4.0,-5.0,793.378322695387,0.008070707321166992
1465,534,2.0,-3.0,444.19968091889297,0.008116960525512695
1467,527,2.0,-7.0,863.2288476818147,0.00843358039855957
1467,519,0.0,-8.0,974.6828559809446,0.00820779800415039
1469,517,2.0,-2.0,339.6982848847878,0.008326292037963867
1471,506,2.0,-11.0,1367.523382563833,0.00817561149597168
1474,497,3.0,-9.0,1172.1752641685212,0.00809335708618164
1475,487,1.0,-10.0,1204.7625905216025,0.008341789245605469
1480,474,5.0,-13.0,1636.8701222904583,0.008509159088134766
1481,466,1.0,-8.0,949.74188801347,0.008488893508911133
1486,457,5.0,-9.0,1225.2235120687287,0.00840306282043457
1489,447,3.0,-10.0,1244.205692613995,0.008391141891479492
1490,442,1.0,-5.0,615.2007232177042,0.008288383483886719
1491,435,1.0,-7.0,865.9836489015012,0.008165359497070312
1493,429,2.0,-6.0,778.3318959658984,0.008125782012939453
1495,424,2.0,-5.0,632.742759649928,0.008510828018188477
1495,416,0.0,-8.0,970.0055504162813,0.00824737548828125
1496,411,1.0,-5.0,606.9254197724125,0.00840139389038086
1497,405,1.0,-6.0,716.8775523864099,0.008485078811645508
1500,400,3.0,-5.0,705.2129428015347,0.008268356323242188
1501,389,1.0,-11.0,1320.7777938143631,0.008362770080566406
1504,386,3.0,-3.0,506.47288471743747,0.008376836776733398
1505,378,1.0,-8.0,974.2871938089086,0.008275032043457031
1509,371,4.0,-7.0,982.1824602143425,0.008208513259887695
1509,369,0.0,-2.0,241.69787074653527,0.00827479362487793
1509,367,0.0,-2.0,234.18129030456996,0.00854039192199707
1512,361,3.0,-6.0,826.3942957352435,0.008117437362670898
1513,358,1.0,-3.0,371.28891300156414,0.008517026901245117
1513,356,0.0,-2.0,239.21658539367496,0.008360624313354492
1514,354,1.0,-2.0,270.3588602565373,0.008270740509033203
1514,349,0.0,-5.0,613.3637506946272,0.008151769638061523
1515,347,1.0,-2.0,258.5957004052961,0.008646965026855469
1516,345,1.0,-2.0,267.4293944197114,0.008361339569091797
1516,341,0.0,-4.0,488.4623402334993,0.008188962936401367
1518,336,2.0,-5.0,633.9503856752499,0.00849461555480957
1519,331,1.0,-5.0,598.9201025495049,0.008513689041137695
1521,327,2.0,-4.0,525.6115034774164,0.008508443832397461
1523,320,2.0,-7.0,885.2005806362903,0.008224248886108398
1523,318,0.0,-2.0,240.9619395053572,0.008300065994262695
1529,305,6.0,-13.0,1744.2141782452588,0.008208751678466797
1529,302,0.0,-3.0,357.59099693077184,0.008389472961425781
1529,302,0.0,0.0,0.0,0.008511066436767578
1532,294,3.0,-8.0,1047.4424658755531,0.008157014846801758
1532,294,0.0,0.0,0.0,0.00856161117553711
1535,283,3.0,-11.0,1346.0867357770187,0.008470296859741211
1536,276,1.0,-7.0,829.0668383299866,0.008528947830200195
1536,273,0.0,-3.0,353.35332771693345,0.00849008560180664
1538,265,2.0,-8.0,971.5755171746766,0.008487462997436523
1540,262,2.0,-3.0,439.5389797385256,0.00820302963256836
1541,257,1.0,-5.0,596.9641584865816,0.008541584014892578
1542,251,1.0,-6.0,753.3278770449093,0.008074522018432617
1543,248,1.0,-3.0,370.37652785889463,0.008538007736206055
1546,240,3.0,-8.0,1057.363067538071,0.008080482482910156
1546,236,0.0,-4.0,488.32016765142475,0.008191347122192383
1547,232,1.0,-4.0,486.0744959792753,0.00848245620727539
1549,227,2.0,-5.0,633.0264928455895,0.008507013320922852
1551,222,2.0,-5.0,633.8970108672956,0.008495330810546875
1552,219,1.0,-3.0,385.8937429564131,0.008194684982299805
1553,214,1.0,-5.0,600.9564443615901,0.008484840393066406
1554,208,1.0,-6.0,739.5059481704332,0.008225440979003906
1555,206,1.0,-2.0,261.6254424877058,0.008546829223632812
1555,201,0.0,-5.0,606.4112425180002,0.008245229721069336
1556,199,1.0,-2.0,230.0122345137775,0.009721517562866211
1556,198,0.0,-1.0,121.71868017063757,0.008215665817260742
1557,198,1.0,0.0,122.50435188971318,0.008162975311279297
1557,197,0.0,-1.0,121.86013539033674,0.00820612907409668
1557,197,0.0,0.0,0.0,0.008193492889404297
1557,197,0.0,0.0,0.0,0.008419513702392578
1557,197,0.0,0.0,0.0,0.008520126342773438
1557,197,0.0,0.0,0.0,0.00810861587524414
1557,197,0.0,0.0,0.0,0.008539199829101562
1557,197,0.0,0.0,0.0,0.009539127349853516
1557,197,0.0,0.0,0.0,0.008056879043579102
1557,197,0.0,0.0,0.0,0.008248329162597656
1557,197,0.0,0.0,0.0,0.008138179779052734
1557,197,0.0,0.0,0.0,0.00821995735168457
1557,197,0.0,0.0,0.0,0.00819087028503418
1557,197,0.0,0.0,0.0,0.008247137069702148
1557,197,0.0,0.0,0.0,0.008496284484863281
1557,197,0.0,0.0,0.0,0.008331298828125
1557,197,0.0,0.0,0.0,0.008258819580078125
1557,197,0.0,0.0,0.0,0.008218526840209961
1557,197,0.0,0.0,0.0,0.008194923400878906
1557,197,0.0,0.0,0.0,0.008201837539672852
1557,197,0.0,0.0,0.0,0.008065462112426758
1557,197,0.0,0.0,0.0,0.008257627487182617
1557,197,0.0,0.0,0.0,0.008124589920043945
1557,197,0.0,0.0,0.0,0.008514881134033203
1557,197,0.0,0.0,0.0,0.008278131484985352
1557,197,0.0,0.0,0.0,0.008259296417236328
1557,197,0.0,0.0,0.0,0.00866389274597168
1557,197,0.0,0.0,0.0,0.008099555969238281
1557,197,0.0,0.0,0.0,0.008118867874145508
1557,197,0.0,0.0,0.0,0.00808572769165039
1557,197,0.0,0.0,0.0,0.008509397506713867
1557,197,0.0,0.0,0.0,0.008402347564697266
1557,197,0.0,0.0,0.0,0.008512496948242188
1557,197,0.0,0.0,0.0,0.008275747299194336
1557,198,0.0,1.0,123.34737089754147,0.008107185363769531
1557,204,0.0,6.0,730.905985884813,0.008208990097045898
1557,215,0.0,11.0,1326.052481821056,0.008295297622680664
1552,224,-5.0,9.0,1264.5836559348231,0.008141517639160156
1543,245,-9.0,21.0,2746.2773772869905,0.008319377899169922
1541,257,-2.0,12.0,1430.7800920775,0.008502721786499023
1541,257,0.0,0.0,0.0,0.008278369903564453
1537,264,-4.0,7.0,978.0349941495184,0.008243322372436523
1533,275,-4.0,11.0,1426.4192013926538,0.008205652236938477
1528,288,-5.0,13.0,1673.2033413875542,0.008324384689331055
1525,302,-3.0,14.0,1766.8969682530383,0.008103370666503906
1515,325,-10.0,23.0,3038.4047011996654,0.008254289627075195
1512,338,-3.0,13.0,1564.7613374761295,0.008526325225830078
1509,352,-3.0,14.0,1739.0117903739688,0.008233308792114258
1509,352,0.0,0.0,0.0,0.008531808853149414
1508,358,-1.0,6.0,711.2021635179646,0.008552789688110352
1498,387,-10.0,29.0,3587.233639322388,0.008551359176635742
1493,398,-5.0,11.0,1469.9219229430828,0.008220195770263672
1487,415,-6.0,17.0,2194.88797342289,0.008213520050048828
1480,431,-7.0,16.0,2143.6413994961467,0.008147001266479492
1473,450,-7.0,19.0,2336.851197259117,0.008664846420288086
1469,466,-4.0,16.0,1946.815087014596,0.008471488952636719
1462,477,-7.0,11.0,1576.4949537289108,0.008270502090454102
1458,490,-4.0,13.0,1671.1691759870846,0.008138895034790039
1453,497,-5.0,7.0,1006.044146689102,0.008550643920898438
1449,509,-4.0,12.0,1477.092693262974,0.008563518524169922
1444,516,-5.0,7.0,1066.6893503875228,0.008064508438110352
1442,521,-2.0,5.0,666.5786717197426,0.008078813552856445
1441,528,-1.0,7.0,826.2720233905001,0.008557796478271484
1440,532,-1.0,4.0,509.1881876733697,0.008097410202026367
1437,534,-3.0,2.0,447.14166159734225,0.008063554763793945
1433,542,-4.0,8.0,1098.8575116929442,0.008139610290527344
1432,549,-1.0,7.0,828.9278070258703,0.008530378341674805
1430,552,-2.0,3.0,441.37343889570997,0.008168935775756836
1426,560,-4.0,8.0,1045.889081078288,0.008551836013793945
1420,568,-6.0,8.0,1182.1600901916572,0.008459091186523438
1416,576,-4.0,8.0,1059.6857649058559,0.008440494537353516
1411,583,-5.0,7.0,1039.1626760997078,0.008278131484985352
1409,590,-2.0,7.0,896.1639429768096,0.008123636245727539
1404,599,-5.0,9.0,1264.1024174603303,0.008144617080688477
1399,603,-5.0,4.0,768.4086178238547,0.008332967758178711
1395,612,-4.0,9.0,1226.6630144169321,0.008028984069824219
1391,617,-4.0,5.0,763.3850544771765,0.00838780403137207
1389,620,-2.0,3.0,426.3420297393282,0.008456945419311523
1386,625,-3.0,5.0,688.7683016885554,0.008465766906738281
1383,629,-3.0,4.0,611.557214510673,0.008175849914550781
1377,634,-6.0,5.0,917.0159688899024,0.008517026901245117
1375,636,-2.0,2.0,343.14714806871007,0.008242607116699219
1373,638,-2.0,2.0,334.57282427185527,0.008453845977783203
1369,642,-4.0,4.0,665.3178847530394,0.008502483367919922
1364,647,-5.0,5.0,863.5630097710987,0.008188247680664062
1361,651,-3.0,4.0,603.0457786979526,0.008291244506835938
1353,658,-8.0,7.0,1233.1239622462094,0.008620500564575195
1344,664,-9.0,6.0,1326.4043506797784,0.008154869079589844
1337,667,-7.0,3.0,920.7560129429671,0.008271217346191406
1330,674,-7.0,7.0,1207.4412937830073,0.008198738098144531
1325,675,-5.0,1.0,541.5211916225318,0.00941610336303711
1320,678,-5.0,3.0,672.6103478000392,0.008669137954711914
1317,679,-3.0,1.0,377.4166644610555,0.008378744125366211
1315,681,-2.0,2.0,338.41914714110527,0.008357763290405273
1309,684,-6.0,3.0,816.9879086761473,0.008210897445678711
1307,684,-2.0,0.0,233.93965084499973,0.008549213409423828
1303,685,-4.0,1.0,482.0101013978108,0.00855398178100586
1299,687,-4.0,2.0,530.0974346361045,0.008436441421508789
1294,688,-5.0,1.0,629.8397320632663,0.008095741271972656
1286,690,-8.0,2.0,978.1977723825248,0.008430004119873047
1277,692,-9.0,2.0,1127.8202291072823,0.008174657821655273
1265,694,-12.0,2.0,1462.5214372369483,0.008318185806274414
1256,697,-9.0,3.0,1119.9803399421478,0.008470535278320312
1246,698,-10.0,1.0,1136.1175547725145,0.008845806121826172
1234,700,-12.0,2.0,1426.4203965045256,0.008528709411621094
1223,701,-11.0,1.0,1298.3829459889744,0.008507013320922852
1215,703,-8.0,2.0,995.3986483984606,0.008284330368041992
1206,706,-9.0,3.0,1122.9197549728974,0.008448362350463867
1200,707,-6.0,1.0,735.6252584014746,0.00826883316040039
1191,708,-9.0,1.0,1085.0485117823769,0.008345603942871094
1184,711,-7.0,3.0,931.3603988983706,0.008177042007446289
1178,711,-6.0,0.0,710.3772370575284,0.008446216583251953
1174,712,-4.0,1.0,501.69882268496247,0.00821828842163086
1165,713,-9.0,1.0,1093.766396153501,0.008279085159301758
1165,713,0.0,0.0,0.0,0.008297443389892578
1155,714,-10.0,1.0,1216.3391579041938,0.008262395858764648
1151,714,-4.0,0.0,405.38384961097955,0.009867191314697266
1144,717,-7.0,3.0,940.8797526072876,0.008094310760498047
1140,718,-4.0,1.0,506.54828406416686,0.008139610290527344
1129,720,-11.0,2.0,1307.981264964197,0.008547782897949219
1123,720,-6.0,0.0,712.9532551419344,0.008415699005126953
1119,721,-4.0,1.0,504.7740343826812,0.008168220520019531
1106,722,-13.0,1.0,1577.2224338794504,0.008266687393188477
1098,724,-8.0,2.0,998.6751605665496,0.008257150650024414
1088,725,-10.0,1.0,1170.3102203667565,0.008587360382080078
1076,725,-12.0,0.0,1465.0031435557107,0.008191108703613281
1065,727,-11.0,2.0,1385.8718063509293,0.00806736946105957
1045,727,-20.0,0.0,2459.5695772004924,0.00813150405883789
1035,727,-10.0,0.0,1174.9738073227443,0.008510828018188477
1025,727,-10.0,0.0,1072.931546096388,0.009320259094238281
1015,727,-10.0,0.0,1191.7667784281412,0.00839090347290039
1007,727,-8.0,0.0,972.8178128261626,0.008223533630371094
999,727,-8.0,0.0,961.7481727765198,0.008318185806274414
994,727,-5.0,0.0,615.7409201679438,0.008120298385620117
